@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

weather,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,1,0,0,100,0,0,1,0,0,0,0,0.736966,0,0.736966,0.736966,0,0.736966,0.736966,0.736966,75.901451,1,1,0,0,0,0,0,0,1,1,1,?,0,0,0,0,4639,2810,1982,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
weather,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,1,0,0,100,0,0,1,0,0,0,0,0.736966,0,0.736966,0.736966,0,0.736966,0.736966,0.736966,75.901451,1,1,0,0,0,0,0,0,1,1,1,?,0,0,0,0,4639,2810,1982,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
weather,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,1,0,0,100,0,0,1,0,0,0,0,0.736966,0,0.736966,0.736966,0,0.736966,0.736966,0.736966,75.901451,1,1,0,0,0,0,0,0,1,1,1,?,0,0,0,0,4639,2810,1982,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
weather,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,1,0,0,100,0,0,1,0,0,0,0,0.736966,0,0.736966,0.736966,0,0.736966,0.736966,0.736966,75.901451,1,1,0,0,0,0,0,0,1,1,1,?,0,0,0,0,4639,2810,1982,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
weather,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,0,1,0,0,100,0,0,0.75,0.75,187.5,187.5,0.736966,2,-1.263034,0.736966,2,-1.263034,-0.906891,-0.906891,-93.402342,0,0,0,0,0,0,1,1,0,0,0,?,0,0,0,0,4278,2810,1982,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
weather,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,13,1,0,1,0,0,100,0,0,0.75,0.75,112.5,112.5,1.584963,2,-0.415037,1.584963,2,-0.415037,-0.169925,-0.169925,-18.504386,0,0,1,1,0,0,0,0,0,0,0,?,0,0,0,0,4278,2810,1982,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
weather,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,12,2,1,1,0,50,50,0,0,0.5,0.527046,100,101.353523,2.122857,2.169925,-0.047068,1.061428,1.084963,-0.023534,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0.5,0,0,0,0,4278,2741,2051,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
weather,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,12,2,1,1,0,50,50,0,0,0.375,0.53033,75,101.985016,2.122857,2,0.122857,1.061428,1,0.061428,0.415037,0.207519,44.139498,1,1,1,1,0,0,0,0,0.5,1,0.666667,1,0,0,0,0,4278,2741,2051,'Number of leaves: 4\nSize of the tree: 6\n',6,4,4
weather,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,12,2,0,2,0,0,100,0,-1,0.728571,0.739829,145.714286,142.272659,2.122857,4.129283,-2.006426,1.061428,2.064642,-1.003213,-1.163499,-0.581749,-123.738818,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3748,2741,2051,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
weather,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20090919.1218,12,2,2,0,0,100,0,0,1,0,0,0,0,2.122857,0,2.122857,1.061428,0,1.061428,2.122857,1.061428,225.767143,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,4639,2741,2051,'Number of leaves: 5\nSize of the tree: 8\n',8,5,5
