@relation InstanceResultListener

@attribute Key_Dataset {'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last','test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.LibSVM}
@attribute Key_Scheme_options {'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 2.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 3.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7'}
@attribute Key_Scheme_version_ID {14172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',8,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,77,23,0,77,23,0,0.744444,0.046,0.214476,25.555556,71.491862,332.195997,24702,-24369.804003,3.32196,247.02,-243.69804,252.274864,2.522749,7594.302549,0.5,5,0.022222,2,0.977778,88,0.5,5,0.714286,0.5,0.588235,0.738889,0.77,0.025556,0.974444,0.23,0.806039,0.77,0.77779,0.872222,0.77779,0.77,0.282,0.015,0.265625,0.015625,150620,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',8,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,78,22,0,78,22,0,0.755556,0.044,0.209762,24.444444,69.92042,332.195997,23628,-23295.804003,3.32196,236.28,-232.95804,255.688906,2.556889,7697.076446,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.772222,0.78,0.024444,0.975556,0.22,0.785934,0.78,0.779168,0.877778,0.779168,0.78,0.297,0.015,0.28125,0.015625,152466,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',8,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,83,17,0,83,17,0,0.811111,0.034,0.184391,18.888889,61.463481,332.195997,18258,-17925.804003,3.32196,182.58,-179.25804,273.158592,2.731586,8222.971402,0.5,5,0.011111,1,0.988889,89,0.5,5,0.833333,0.5,0.625,0.744444,0.83,0.018889,0.981111,0.17,0.84197,0.83,0.824383,0.905556,0.824383,0.83,0.281,0.016,0.28125,0.015625,150794,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',8,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,78,21,0,78.787879,21.212121,0,0.764206,0.042424,0.205971,23.569285,68.657875,328.857316,22554,-22225.142684,3.321791,227.818182,-224.496391,255.849296,2.584336,7701.849506,0.7,7,0.05618,5,0.94382,84,0.3,3,0.583333,0.7,0.636364,0.82191,0.787879,0.023459,0.976541,0.212121,0.795535,0.787879,0.783073,0.88221,0.779242,0.787879,0.296,0.016,0.296875,0.015625,150848,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',8,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,77,22,0,77.777778,22.222222,0,0.753117,0.044444,0.210819,24.691632,70.273575,328.857316,23628,-23299.142684,3.321791,238.666667,-235.344876,252.405132,2.549547,7598.16961,0.6,6,0.05618,5,0.94382,84,0.4,4,0.545455,0.6,0.571429,0.77191,0.777778,0.02422,0.97578,0.222222,0.802728,0.777778,0.783963,0.876779,0.781123,0.777778,0.297,0.016,0.296875,0.015625,152992,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,80,20,0,80,20,0,0.777778,0.04,0.2,22.222222,66.666505,332.195997,21480,-21147.804003,3.32196,214.8,-211.47804,262.631126,2.626311,7906.060089,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.788889,0.8,0.022222,0.977778,0.2,0.812597,0.8,0.798274,0.888889,0.798274,0.8,0.281,0.016,0.265625,0.015625,150306,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,81,19,0,81,19,0,0.788889,0.038,0.194936,21.111111,64.978471,332.195997,20406,-20073.804003,3.32196,204.06,-200.73804,266.159304,2.661593,8012.269834,0.6,6,0.011111,1,0.988889,89,0.4,4,0.857143,0.6,0.705882,0.794444,0.81,0.021111,0.978889,0.19,0.816169,0.81,0.809524,0.894444,0.809524,0.81,0.281,0.016,0.265625,0.015625,151310,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,83,17,0,83,17,0,0.811111,0.034,0.184391,18.888889,61.463481,332.195997,18258,-17925.804003,3.32196,182.58,-179.25804,273.130058,2.731301,8222.11244,0.8,8,0.022222,2,0.977778,88,0.2,2,0.8,0.8,0.8,0.888889,0.83,0.018889,0.981111,0.17,0.846008,0.83,0.832009,0.905556,0.832009,0.83,0.297,0.016,0.28125,0.015625,150884,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,82,18,0,82,18,0,0.8,0.036,0.189737,20,63.2454,332.195997,19332,-18999.804003,3.32196,193.32,-189.99804,269.60188,2.696019,8115.902694,0.8,8,0.033333,3,0.966667,87,0.2,2,0.727273,0.8,0.761905,0.883333,0.82,0.02,0.98,0.18,0.832733,0.82,0.820688,0.9,0.820688,0.82,0.297,0.015,0.296875,0.015625,153496,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,84,16,0,84,16,0,0.822222,0.032,0.178885,17.777778,59.628335,332.195997,17184,-16851.804003,3.32196,171.84,-168.51804,276.458499,2.764585,8322.30945,1,10,0,0,1,90,0,0,1,1,1,1,0.84,0.017778,0.982222,0.16,0.856061,0.84,0.843379,0.911111,0.843379,0.84,0.39,0.016,0.28125,0.015625,154002,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,80,20,0,80,20,0,0.777778,0.04,0.2,22.222222,66.666505,332.195997,21480,-21147.804003,3.32196,214.8,-211.47804,262.65966,2.626597,7906.919051,0.6,6,0.044444,4,0.955556,86,0.4,4,0.6,0.6,0.6,0.777778,0.8,0.022222,0.977778,0.2,0.809798,0.8,0.798085,0.888889,0.798085,0.8,0.281,0.016,0.28125,0.015625,152440,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,86,14,0,86,14,0,0.844444,0.028,0.167332,15.555556,55.7772,332.195997,15036,-14703.804003,3.32196,150.36,-147.03804,283.543388,2.835434,8535.587904,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.783333,0.86,0.015556,0.984444,0.14,0.862525,0.86,0.858595,0.922222,0.858595,0.86,0.297,0.016,0.296875,0.015625,153010,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,83,17,0,83,17,0,0.811111,0.034,0.184391,18.888889,61.463481,332.195997,18258,-17925.804003,3.32196,182.58,-179.25804,273.130058,2.731301,8222.11244,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.788889,0.83,0.018889,0.981111,0.17,0.839899,0.83,0.829817,0.905556,0.829817,0.83,0.297,0.015,0.296875,0.015625,152990,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,78,21,0,78.787879,21.212121,0,0.764446,0.042424,0.205971,23.569285,68.657875,328.857316,22554,-22225.142684,3.321791,227.818182,-224.496391,255.891832,2.584766,7703.129994,0.5,5,0.033708,3,0.966292,86,0.5,5,0.625,0.5,0.555556,0.733146,0.787879,0.02271,0.97729,0.212121,0.820755,0.787879,0.79637,0.882584,0.793406,0.787879,0.281,0.016,0.265625,0.015625,153326,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',9,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,83,16,0,83.838384,16.161616,0,0.820429,0.032323,0.179787,17.957551,59.929506,328.857316,17184,-16855.142684,3.321791,173.575758,-170.253967,273.24026,2.760003,8225.37094,0.6,6,0.033708,3,0.966292,86,0.4,4,0.666667,0.6,0.631579,0.783146,0.838384,0.017535,0.982465,0.161616,0.855284,0.838384,0.837553,0.910424,0.83444,0.838384,0.297,0.016,0.296875,0.015625,152920,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,84,16,0,84,16,0,0.822222,0.032,0.178885,17.777778,59.628335,332.195997,17184,-16851.804003,3.32196,171.84,-168.51804,276.5441,2.765441,8324.886337,1,10,0.011111,1,0.988889,89,0,0,0.909091,1,0.952381,0.994444,0.84,0.017778,0.982222,0.16,0.853485,0.84,0.841824,0.911111,0.841824,0.84,0.282,0.015,0.28125,0.015625,151598,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,83,17,0,83,17,0,0.811111,0.034,0.184391,18.888889,61.463481,332.195997,18258,-17925.804003,3.32196,182.58,-179.25804,273.101524,2.731015,8221.253477,0.7,7,0.011111,1,0.988889,89,0.3,3,0.875,0.7,0.777778,0.844444,0.83,0.018889,0.981111,0.17,0.831843,0.83,0.828436,0.905556,0.828436,0.83,0.281,0.016,0.28125,0.015625,152430,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,79,21,0,79,21,0,0.766667,0.042,0.204939,23.333333,68.312839,332.195997,22554,-22221.804003,3.32196,225.54,-222.21804,259.160016,2.5916,7801.568267,0.9,9,0.011111,1,0.988889,89,0.1,1,0.9,0.9,0.9,0.944444,0.79,0.023333,0.976667,0.21,0.814573,0.79,0.794363,0.883333,0.794363,0.79,0.297,0.016,0.296875,0.015625,150704,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,83,17,0,83,17,0,0.811111,0.034,0.184391,18.888889,61.463481,332.195997,18258,-17925.804003,3.32196,182.58,-179.25804,273.101524,2.731015,8221.253477,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.788889,0.83,0.018889,0.981111,0.17,0.834545,0.83,0.830103,0.905556,0.830103,0.83,0.297,0.015,0.296875,0.015625,152088,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,85,15,0,85,15,0,0.833333,0.03,0.173205,16.666667,57.734887,332.195997,16110,-15777.804003,3.32196,161.1,-157.77804,280.043744,2.800437,8430.23712,0.7,7,0.011111,1,0.988889,89,0.3,3,0.875,0.7,0.777778,0.844444,0.85,0.016667,0.983333,0.15,0.855884,0.85,0.847581,0.916667,0.847581,0.85,0.297,0.016,0.296875,0.015625,153804,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,85,15,0,85,15,0,0.833333,0.03,0.173205,16.666667,57.734887,332.195997,16110,-15777.804003,3.32196,161.1,-157.77804,280.043744,2.800437,8430.23712,0.7,7,0.011111,1,0.988889,89,0.3,3,0.875,0.7,0.777778,0.844444,0.85,0.016667,0.983333,0.15,0.857121,0.85,0.850163,0.916667,0.850163,0.85,0.296,0.016,0.296875,0.015625,153154,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,85,15,0,85,15,0,0.833333,0.03,0.173205,16.666667,57.734887,332.195997,16110,-15777.804003,3.32196,161.1,-157.77804,280.100812,2.801008,8431.955045,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.772222,0.85,0.016667,0.983333,0.15,0.859683,0.85,0.84902,0.916667,0.84902,0.85,0.375,0.015,0.28125,0.015625,154510,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,75,25,0,75,25,0,0.722222,0.05,0.223607,27.777778,74.535418,332.195997,26850,-26517.804003,3.32196,268.5,-265.17804,245.247042,2.45247,7382.742019,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.772222,0.75,0.027778,0.972222,0.25,0.770992,0.75,0.752884,0.861111,0.752884,0.75,0.297,0.015,0.296875,0.015625,152296,105933,18951,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,81,18,0,81.818182,18.181818,0,0.797959,0.036364,0.190693,20.202245,63.564841,328.857316,19332,-19003.142684,3.321791,195.272727,-191.950936,266.281038,2.689707,8015.877,0.6,6,0.033708,3,0.966292,86,0.4,4,0.666667,0.6,0.631579,0.783146,0.818182,0.019805,0.980195,0.181818,0.82614,0.818182,0.816876,0.899189,0.813152,0.818182,0.297,0.016,0.28125,0.015625,152566,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last',10,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,899,99,78,21,0,78.787879,21.212121,0,0.764312,0.042424,0.205971,23.569285,68.657875,328.857316,22554,-22225.142684,3.321791,227.818182,-224.496391,255.877654,2.584623,7702.703165,0.5,5,0.011236,1,0.988764,88,0.5,5,0.833333,0.5,0.625,0.744382,0.787879,0.02321,0.97679,0.212121,0.809829,0.787879,0.790035,0.882335,0.787398,0.787879,0.296,0.016,0.296875,0.015625,152494,106042,18842,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36',1,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,75,25,0,75,25,0,0.722222,0.05,0.223607,27.777778,74.535418,332.195997,26850,-26517.804003,3.32196,268.5,-265.17804,245.332644,2.453326,7385.318906,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.733333,0.75,0.027778,0.972222,0.25,0.786295,0.75,0.755828,0.861111,0.755828,0.75,0.14,0.016,0.140625,0.015625,148900,102418,15436,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36',1,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,80,20,0,80,20,0,0.777778,0.04,0.2,22.222222,66.666505,332.195997,21480,-21147.804003,3.32196,214.8,-211.47804,262.745262,2.627453,7909.495938,0.4,4,0,0,1,90,0.6,6,1,0.4,0.571429,0.7,0.8,0.022222,0.977778,0.2,0.846966,0.8,0.800281,0.888889,0.800281,0.8,0.156,0.015,0.140625,0.015625,150120,102418,15436,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36',1,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,78,22,0,78,22,0,0.755556,0.044,0.209762,24.444444,69.92042,332.195997,23628,-23295.804003,3.32196,236.28,-232.95804,255.745974,2.55746,7698.79437,0.3,3,0,0,1,90,0.7,7,1,0.3,0.461538,0.65,0.78,0.024444,0.975556,0.22,0.862602,0.78,0.771631,0.877778,0.771631,0.78,0.141,0.031,0.140625,0.03125,151584,102418,15436,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36',1,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,81,19,0,81,19,0,0.788889,0.038,0.194936,21.111111,64.978471,332.195997,20406,-20073.804003,3.32196,204.06,-200.73804,266.216372,2.662164,8013.987759,0.5,5,0,0,1,90,0.5,5,1,0.5,0.666667,0.75,0.81,0.021111,0.978889,0.19,0.84984,0.81,0.801528,0.894444,0.801528,0.81,0.156,0.016,0.125,0.015625,152316,102418,15436,?
'test_1_new-weka.filters.unsupervised.attribute.Remove-R2-4,6-9,11-12,14-22,24,26-29,31-33,35-36',1,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1 -model E:\\workspace\\weka3.7',14172,20091019.0742,898,100,72,28,0,72,28,0,0.688889,0.056,0.236643,31.111111,78.880872,332.195997,30072,-29739.804003,3.32196,300.72,-297.39804,234.919313,2.349193,7071.843441,0.2,2,0.011111,1,0.988889,89,0.8,8,0.666667,0.2,0.307692,0.594444,0.72,0.031111,0.968889,0.28,0.757992,0.72,0.703561,0.844444,0.703561,0.72,0.157,0.015,0.140625,0.015625,147942,102418,15436,?
