@relation InstanceResultListener

@attribute Key_Dataset {test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.functions.LibSVM,weka.classifiers.bayes.HNB}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1',''}
@attribute Key_Scheme_version_ID {-217733168393644444,14172,-4503874444306113214}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 636\nSize of the tree: 720\n','Number of leaves: 604\nSize of the tree: 685\n','Number of leaves: 469\nSize of the tree: 531\n','Number of leaves: 494\nSize of the tree: 559\n','Number of leaves: 460\nSize of the tree: 522\n','Number of leaves: 537\nSize of the tree: 609\n','Number of leaves: 515\nSize of the tree: 583\n','Number of leaves: 517\nSize of the tree: 589\n','Number of leaves: 543\nSize of the tree: 615\n','Number of leaves: 500\nSize of the tree: 567\n','Number of leaves: 567\nSize of the tree: 643\n','Number of leaves: 523\nSize of the tree: 593\n','Number of leaves: 567\nSize of the tree: 642\n','Number of leaves: 509\nSize of the tree: 579\n','Number of leaves: 549\nSize of the tree: 622\n','Number of leaves: 457\nSize of the tree: 517\n','Number of leaves: 565\nSize of the tree: 643\n','Number of leaves: 521\nSize of the tree: 590\n','Number of leaves: 620\nSize of the tree: 702\n','Number of leaves: 515\nSize of the tree: 584\n','Number of leaves: 603\nSize of the tree: 684\n','Number of leaves: 506\nSize of the tree: 573\n','Number of leaves: 541\nSize of the tree: 614\n','Number of leaves: 468\nSize of the tree: 530\n','Number of leaves: 492\nSize of the tree: 557\n','Number of leaves: 667\nSize of the tree: 753\n','Number of leaves: 501\nSize of the tree: 568\n','Number of leaves: 561\nSize of the tree: 637\n','Number of leaves: 528\nSize of the tree: 598\n','Number of leaves: 421\nSize of the tree: 476\n','Number of leaves: 552\nSize of the tree: 625\n','Number of leaves: 424\nSize of the tree: 481\n','Number of leaves: 569\nSize of the tree: 647\n','Number of leaves: 568\nSize of the tree: 644\n','Number of leaves: 502\nSize of the tree: 569\n','Number of leaves: 533\nSize of the tree: 604\n','Number of leaves: 562\nSize of the tree: 636\n','Number of leaves: 491\nSize of the tree: 557\n','Number of leaves: 589\nSize of the tree: 665\n','Number of leaves: 536\nSize of the tree: 607\n','Number of leaves: 552\nSize of the tree: 624\n','Number of leaves: 555\nSize of the tree: 629\n','Number of leaves: 535\nSize of the tree: 606\n','Number of leaves: 514\nSize of the tree: 582\n','Number of leaves: 538\nSize of the tree: 610\n','Number of leaves: 596\nSize of the tree: 675\n','Number of leaves: 526\nSize of the tree: 596\n','Number of leaves: 450\nSize of the tree: 512\n','Number of leaves: 480\nSize of the tree: 546\n','Number of leaves: 539\nSize of the tree: 610\n','Number of leaves: 571\nSize of the tree: 649\n','Number of leaves: 447\nSize of the tree: 506\n','Number of leaves: 480\nSize of the tree: 545\n','Number of leaves: 574\nSize of the tree: 651\n','Number of leaves: 611\nSize of the tree: 694\n','Number of leaves: 549\nSize of the tree: 621\n','Number of leaves: 518\nSize of the tree: 586\n','Number of leaves: 512\nSize of the tree: 579\n','Number of leaves: 476\nSize of the tree: 541\n','Number of leaves: 481\nSize of the tree: 546\n','Number of leaves: 455\nSize of the tree: 516\n','Number of leaves: 549\nSize of the tree: 623\n','Number of leaves: 613\nSize of the tree: 693\n','Number of leaves: 542\nSize of the tree: 614\n','Number of leaves: 571\nSize of the tree: 646\n','Number of leaves: 363\nSize of the tree: 412\n','Number of leaves: 524\nSize of the tree: 594\n','Number of leaves: 516\nSize of the tree: 584\n','Number of leaves: 533\nSize of the tree: 605\n','Number of leaves: 540\nSize of the tree: 611\n','Number of leaves: 466\nSize of the tree: 528\n','Number of leaves: 430\nSize of the tree: 489\n','Number of leaves: 508\nSize of the tree: 576\n','Number of leaves: 551\nSize of the tree: 626\n','Number of leaves: 446\nSize of the tree: 506\n','Number of leaves: 515\nSize of the tree: 582\n','Number of leaves: 460\nSize of the tree: 521\n','Number of leaves: 486\nSize of the tree: 552\n','Number of leaves: 566\nSize of the tree: 644\n','Number of leaves: 449\nSize of the tree: 510\n','Number of leaves: 557\nSize of the tree: 633\n','Number of leaves: 486\nSize of the tree: 551\n','Number of leaves: 492\nSize of the tree: 560\n','Number of leaves: 510\nSize of the tree: 579\n','Number of leaves: 518\nSize of the tree: 587\n','Number of leaves: 533\nSize of the tree: 607\n','Number of leaves: 502\nSize of the tree: 570\n','Number of leaves: 520\nSize of the tree: 590\n','Number of leaves: 593\nSize of the tree: 673\n','Number of leaves: 552\nSize of the tree: 626\n','Number of leaves: 517\nSize of the tree: 587\n','Number of leaves: 240\nSize of the tree: 260\n','Number of leaves: 247\nSize of the tree: 269\n','Number of leaves: 281\nSize of the tree: 308\n','Number of leaves: 267\nSize of the tree: 290\n','Number of leaves: 232\nSize of the tree: 251\n','Number of leaves: 238\nSize of the tree: 258\n','Number of leaves: 251\nSize of the tree: 273\n','Number of leaves: 265\nSize of the tree: 288\n','Number of leaves: 285\nSize of the tree: 311\n','Number of leaves: 272\nSize of the tree: 297\n','Number of leaves: 245\nSize of the tree: 266\n','Number of leaves: 240\nSize of the tree: 261\n','Number of leaves: 259\nSize of the tree: 282\n','Number of leaves: 261\nSize of the tree: 283\n','Number of leaves: 257\nSize of the tree: 279\n','Number of leaves: 271\nSize of the tree: 295\n','Number of leaves: 234\nSize of the tree: 254\n','Number of leaves: 262\nSize of the tree: 285\n','Number of leaves: 226\nSize of the tree: 244\n','Number of leaves: 239\nSize of the tree: 259\n','Number of leaves: 271\nSize of the tree: 296\n','Number of leaves: 263\nSize of the tree: 288\n','Number of leaves: 263\nSize of the tree: 286\n','Number of leaves: 277\nSize of the tree: 302\n','Number of leaves: 289\nSize of the tree: 315\n','Number of leaves: 235\nSize of the tree: 255\n','Number of leaves: 258\nSize of the tree: 281\n','Number of leaves: 249\nSize of the tree: 270\n','Number of leaves: 245\nSize of the tree: 265\n','Number of leaves: 253\nSize of the tree: 275\n','Number of leaves: 270\nSize of the tree: 294\n','Number of leaves: 284\nSize of the tree: 310\n','Number of leaves: 244\nSize of the tree: 265\n','Number of leaves: 237\nSize of the tree: 257\n','Number of leaves: 237\nSize of the tree: 256\n','Number of leaves: 275\nSize of the tree: 300\n','Number of leaves: 252\nSize of the tree: 274\n','Number of leaves: 273\nSize of the tree: 298\n','Number of leaves: 279\nSize of the tree: 304\n','Number of leaves: 234\nSize of the tree: 253\n','Number of leaves: 268\nSize of the tree: 292\n','Number of leaves: 248\nSize of the tree: 269\n','Number of leaves: 267\nSize of the tree: 291\n','Number of leaves: 247\nSize of the tree: 268\n','Number of leaves: 289\nSize of the tree: 316\n','Number of leaves: 242\nSize of the tree: 263\n','Number of leaves: 251\nSize of the tree: 272\n','Number of leaves: 269\nSize of the tree: 293\n','Number of leaves: 264\nSize of the tree: 288\n','Number of leaves: 282\nSize of the tree: 307\n','Number of leaves: 246\nSize of the tree: 267\n','Number of leaves: 254\nSize of the tree: 276\n','Number of leaves: 270\nSize of the tree: 295\n','Number of leaves: 272\nSize of the tree: 296\n','Number of leaves: 250\nSize of the tree: 271\n','Number of leaves: 248\nSize of the tree: 270\n','Number of leaves: 228\nSize of the tree: 247\n','Number of leaves: 281\nSize of the tree: 307\n','Number of leaves: 264\nSize of the tree: 287\n','Number of leaves: 229\nSize of the tree: 248\n','Number of leaves: 257\nSize of the tree: 280\n','Number of leaves: 230\nSize of the tree: 249\n','Number of leaves: 226\nSize of the tree: 245\n','Number of leaves: 286\nSize of the tree: 312\n','Number of leaves: 232\nSize of the tree: 252\n','Number of leaves: 256\nSize of the tree: 279\n','Number of leaves: 258\nSize of the tree: 280\n','Number of leaves: 278\nSize of the tree: 303\n','Number of leaves: 236\nSize of the tree: 257\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,7,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,72,28,0,72,28,0,0.688889,0.06081,0.206052,33.783274,68.683685,332.195997,150.860784,181.335213,3.32196,1.508608,1.813352,243.028724,2.430287,7315.963366,0.3,3,0.011111,1,0.988889,89,0.7,7,0.75,0.3,0.428571,0.946667,0.062,0.032,0.046875,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,8,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,72,28,0,72,28,0,0.688889,0.065452,0.217401,36.362397,72.466902,332.195997,177.467085,154.728912,3.32196,1.774671,1.547289,237.125417,2.371254,7138.254398,0.3,3,0.022222,2,0.977778,88,0.7,7,0.6,0.3,0.4,0.865556,0.062,0.032,0.0625,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,9,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,67,32,0,67.676768,32.323232,0,0.640776,0.066957,0.224508,37.198711,74.836706,328.857316,220.770079,108.087237,3.321791,2.230001,1.09179,224.385774,2.266523,6754.700882,0.5,5,0.011236,1,0.988764,88,0.5,5,0.833333,0.5,0.625,0.94382,0.063,0.031,0.0625,0.03125,6178248,309307,49307,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,10,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,71,28,0,71.717172,28.282828,0,0.685714,0.061028,0.208394,33.904937,69.46532,328.857316,186.85185,142.005466,3.321791,1.887392,1.434399,238.363276,2.40771,7175.466617,0.5,5,0.011236,1,0.988764,88,0.5,5,0.833333,0.5,0.625,0.883146,0.063,0.031,0.0625,0.03125,6178248,309307,49307,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,1,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,70,30,0,70,30,0,0.666667,0.06642,0.222491,36.899805,74.163528,332.195997,237.701511,94.494485,3.32196,2.377015,0.944945,231.204948,2.312049,6960.028847,0.4,4,0.044444,4,0.955556,86,0.6,6,0.5,0.4,0.444444,0.901111,0.047,0.032,0.046875,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,2,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,78,22,0,78,22,0,0.755556,0.046531,0.180348,25.850313,60.115942,332.195997,121.927555,210.268442,3.32196,1.219276,2.102684,261.8297,2.618297,7881.934532,0.8,8,0.055556,5,0.944444,85,0.2,2,0.615385,0.8,0.695652,0.978889,0.063,0.031,0.0625,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,3,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,69,31,0,69,31,0,0.655556,0.061891,0.213219,34.383938,71.072918,332.195997,245.386824,86.809173,3.32196,2.453868,0.868092,239.012407,2.390124,7195.059014,0.6,6,0.066667,6,0.933333,84,0.4,4,0.5,0.6,0.545455,0.956667,0.063,0.031,0.046875,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,4,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,72,28,0,72,28,0,0.688889,0.061847,0.217444,34.359593,72.481199,332.195997,211.10784,121.088157,3.32196,2.111078,1.210882,236.610363,2.366104,7122.749599,0.4,4,0.066667,6,0.933333,84,0.6,6,0.4,0.4,0.4,0.913333,0.063,0.031,0.03125,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,5,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,72,28,0,72,28,0,0.688889,0.064411,0.217641,35.78392,72.546804,332.195997,162.666432,169.529564,3.32196,1.626664,1.695296,234.488976,2.34489,7058.888884,0.8,8,0.055556,5,0.944444,85,0.2,2,0.615385,0.8,0.695652,0.952222,0.047,0.047,0.046875,0.046875,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,6,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,73,27,0,73,27,0,0.7,0.056773,0.202025,31.540473,67.341466,332.195997,135.4964,196.699597,3.32196,1.354964,1.966996,247.271233,2.472712,7443.676828,0.4,4,0.011111,1,0.988889,89,0.6,6,0.8,0.4,0.533333,0.897778,0.063,0.031,0.0625,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,7,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,73,27,0,73,27,0,0.7,0.059688,0.210342,33.159949,70.113793,332.195997,159.554744,172.641253,3.32196,1.595547,1.726413,244.855018,2.44855,7370.940796,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.905556,0.062,0.032,0.0625,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,8,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,62,38,0,62,38,0,0.577778,0.078982,0.249743,43.878919,83.247308,332.195997,279.823308,52.372689,3.32196,2.798233,0.523727,206.457916,2.064579,6215.061822,0.5,5,0.066667,6,0.933333,84,0.5,5,0.454545,0.5,0.47619,0.841111,0.062,0.031,0.046875,0.03125,6178248,308982,49632,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,9,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,71,28,0,71.717172,28.282828,0,0.685536,0.063546,0.216878,35.303869,72.293281,328.857316,195.581024,133.276292,3.321791,1.975566,1.346225,233.285549,2.35642,7022.611441,0.5,5,0.022472,2,0.977528,87,0.5,5,0.714286,0.5,0.588235,0.930337,0.063,0.031,0.03125,0.03125,6178248,309307,49307,?,?,?,?
test_1-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,10,10,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,77,22,0,77.777778,22.222222,0,0.753033,0.050054,0.190868,27.808213,63.623352,328.857316,133.024691,195.832625,3.321791,1.343684,1.978107,254.600933,2.571727,7664.269942,0.4,4,0,0,1,89,0.6,6,1,0.4,0.571429,0.861798,0.063,0.031,0.046875,0.03125,6178248,309307,49307,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,1,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,85,15,0,85,15,0,0.833333,0.0341,0.155352,18.944549,51.783805,332.195997,127.15405,205.041947,3.32196,1.27154,2.050419,283.216159,2.832162,8525.737226,0.8,8,0.044444,4,0.955556,86,0.2,2,0.666667,0.8,0.727273,0.937778,0.093,0.032,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,2,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,91,9,0,91,9,0,0.9,0.021256,0.115737,11.80889,38.579041,332.195997,41.535412,290.660585,3.32196,0.415354,2.906606,302.100406,3.021004,9094.215116,1,10,0.011111,1,0.988889,89,0,0,0.909091,1,0.952381,0.998889,0.094,0.047,0.0625,0.046875,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,3,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,82,18,0,82,18,0,0.8,0.036532,0.173505,20.295408,57.834862,332.195997,120.994342,211.201655,3.32196,1.209943,2.112017,273.036289,2.730363,8219.289681,0.5,5,0.011111,1,0.988889,89,0.5,5,0.833333,0.5,0.625,0.893333,0.187,0.047,0.0625,0.046875,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,4,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,89,11,0,89,11,0,0.877778,0.026178,0.140042,14.543562,46.680567,332.195997,98.301484,233.894513,3.32196,0.983015,2.338945,292.927594,2.929276,8818.083337,0.8,8,0.022222,2,0.977778,88,0.2,2,0.8,0.8,0.8,0.953333,0.094,0.031,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,5,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,78,22,0,78,22,0,0.755556,0.047081,0.186509,26.155995,62.169645,332.195997,122.609932,209.586064,3.32196,1.226099,2.095861,260.747167,2.607472,7849.34671,0.8,8,0.011111,1,0.988889,89,0.2,2,0.888889,0.8,0.842105,0.953333,0.188,0.031,0.09375,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,6,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,76,24,0,76,24,0,0.733333,0.048608,0.198177,27.004239,66.058699,332.195997,156.010841,176.185156,3.32196,1.560108,1.761852,255.121977,2.55122,7680.010028,0.7,7,0,0,1,90,0.3,3,1,0.7,0.823529,0.957778,0.094,0.047,0.078125,0.046875,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,7,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,86,14,0,86,14,0,0.844444,0.028763,0.140491,15.97953,46.830376,332.195997,70.78142,261.414577,3.32196,0.707814,2.614146,292.108415,2.921084,8793.423364,0.8,8,0.022222,2,0.977778,88,0.2,2,0.8,0.8,0.8,0.994444,0.187,0.032,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,8,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,80,20,0,80,20,0,0.777778,0.04005,0.174683,22.250026,58.227583,332.195997,116.005713,216.190283,3.32196,1.160057,2.161903,272.493961,2.72494,8202.963827,0.7,7,0.055556,5,0.944444,85,0.3,3,0.583333,0.7,0.636364,0.946667,0.094,0.031,0.0625,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,9,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,88,11,0,88.888889,11.111111,0,0.876531,0.021358,0.114916,11.865882,38.305885,328.857316,28.751478,300.105838,3.321791,0.290419,3.031372,301.504115,3.045496,9076.199782,0.8,8,0.022472,2,0.977528,87,0.2,2,0.8,0.8,0.8,0.992135,0.094,0.031,0.09375,0.03125,11300346,318688,52288,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,1,10,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,80,19,0,80.808081,19.191919,0,0.786759,0.041832,0.185857,23.240264,61.953086,328.857316,168.702072,160.155245,3.321791,1.704061,1.61773,263.33207,2.65992,7927.104007,0.7,7,0.033708,3,0.966292,86,0.3,3,0.7,0.7,0.7,0.949438,0.094,0.031,0.09375,0.03125,11300346,318688,52288,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,1,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,81,19,0,81,19,0,0.788889,0.041999,0.178113,23.332712,59.37076,332.195997,126.998969,205.197028,3.32196,1.26999,2.05197,268.821138,2.688211,8092.399773,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.933333,0.203,0.031,0.09375,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,2,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,83,17,0,83,17,0,0.811111,0.035739,0.161537,19.854739,53.845477,332.195997,113.126085,219.069912,3.32196,1.131261,2.190699,278.271602,2.782716,8376.889798,0.9,9,0.011111,1,0.988889,89,0.1,1,0.9,0.9,0.9,0.96,0.093,0.032,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,3,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,82,18,0,82,18,0,0.8,0.037775,0.168298,20.986067,56.099347,332.195997,124.926762,207.269235,3.32196,1.249268,2.072692,274.686384,2.746864,8268.962965,0.9,9,0.033333,3,0.966667,87,0.1,1,0.75,0.9,0.818182,0.96,0.188,0.031,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,4,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,84,16,0,84,16,0,0.822222,0.033143,0.162566,18.41281,54.188578,332.195997,104.170835,228.025162,3.32196,1.041708,2.280252,281.135015,2.81135,8463.087964,0.7,7,0.044444,4,0.955556,86,0.3,3,0.636364,0.7,0.666667,0.906667,0.094,0.047,0.09375,0.046875,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,5,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,85,15,0,85,15,0,0.833333,0.030542,0.155388,16.967733,51.795795,332.195997,92.956435,239.239562,3.32196,0.929564,2.392396,286.079591,2.860796,8611.935959,0.7,7,0.011111,1,0.988889,89,0.3,3,0.875,0.7,0.777778,0.99,0.187,0.047,0.0625,0.046875,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,6,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,85,15,0,85,15,0,0.833333,0.031863,0.161747,17.701525,53.915615,332.195997,102.687553,229.508444,3.32196,1.026876,2.295084,280.322126,2.803221,8438.617329,0.8,8,0.022222,2,0.977778,88,0.2,2,0.8,0.8,0.8,0.944444,0.094,0.031,0.0625,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,7,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,83,17,0,83,17,0,0.811111,0.035636,0.156863,19.797854,52.287484,332.195997,83.292835,248.903162,3.32196,0.832928,2.489032,279.653671,2.796537,8418.494628,0.8,8,0.011111,1,0.988889,89,0.2,2,0.888889,0.8,0.842105,0.984444,0.093,0.032,0.09375,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,8,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,83,17,0,83,17,0,0.811111,0.037771,0.167211,20.984046,55.736908,332.195997,122.996041,209.199955,3.32196,1.22996,2.092,275.815537,2.758155,8302.954186,0.8,8,0.011111,1,0.988889,89,0.2,2,0.888889,0.8,0.842105,0.957778,0.094,0.031,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,9,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,88,11,0,88.888889,11.111111,0,0.876545,0.026417,0.130837,14.676211,43.612935,328.857316,78.652472,250.204845,3.321791,0.794469,2.527322,293.483816,2.964483,8834.764131,0.7,7,0.011236,1,0.988764,88,0.3,3,0.875,0.7,0.777778,0.941573,0.187,0.032,0.078125,0.03125,11300346,318688,52288,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,2,10,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,899,99,85,14,0,85.858586,14.141414,0,0.842822,0.034531,0.155442,19.18414,51.814533,328.857316,95.50819,233.349126,3.321791,0.964729,2.357062,280.23301,2.830636,8435.874197,0.8,8,0.022472,2,0.977528,87,0.2,2,0.8,0.8,0.8,0.975281,0.078,0.047,0.078125,0.046875,11300346,318688,52288,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,3,1,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,84,16,0,84,16,0,0.822222,0.03204,0.161162,17.799818,53.720664,332.195997,119.121872,213.074125,3.32196,1.191219,2.130741,281.276356,2.812764,8467.342787,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.906667,0.094,0.031,0.078125,0.03125,11300346,318355,52621,?,?,?,?
test_1_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,3,2,weka.classifiers.bayes.HNB,'',-4503874444306113214,20091016.075,898,100,92,8,0,92,8,0,0.911111,0.020742,0.119808,11.523122,39.93582,332.195997,53.625694,278.570303,3.32196,0.536257,2.785703,303.336668,3.033367,9131.43068,0.9,9,0.011111,1,0.988889,89,0.1,1,0.9,0.9,0.9,0.964444,0.093,0.032,0.078125,0.03125,11300346,318355,52621,?,?,?,?
