@relation InstanceResultListener

@attribute Key_Dataset {sbir_bayes-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.misc.OLM,weka.classifiers.meta.ClassificationViaRegression,weka.classifiers.lazy.LBR,weka.classifiers.functions.LibSVM,weka.classifiers.bayes.HNB}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-S 1 -C REG -A MEAN -N EUCL -E MIN','-W weka.classifiers.trees.M5P -- -M 4.0','','-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.0010 -P 0.1'}
@attribute Key_Scheme_version_ID {-217733168393644444,3722951802290935192,4500023123618669859,5648559277738985156,14172,-4503874444306113214}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 712\nSize of the tree: 799\n','Number of leaves: 688\nSize of the tree: 773\n','Number of leaves: 696\nSize of the tree: 782\n','Number of leaves: 683\nSize of the tree: 767\n','Number of leaves: 658\nSize of the tree: 740\n','Number of leaves: 772\nSize of the tree: 866\n','Number of leaves: 703\nSize of the tree: 790\n','Number of leaves: 691\nSize of the tree: 776\n','Number of leaves: 752\nSize of the tree: 846\n','Number of leaves: 740\nSize of the tree: 833\n','Number of leaves: 750\nSize of the tree: 843\n','Number of leaves: 668\nSize of the tree: 752\n','Number of leaves: 721\nSize of the tree: 810\n','Number of leaves: 760\nSize of the tree: 853\n','Number of leaves: 630\nSize of the tree: 709\n','Number of leaves: 665\nSize of the tree: 747\n','Number of leaves: 737\nSize of the tree: 826\n','Number of leaves: 682\nSize of the tree: 766\n','Number of leaves: 685\nSize of the tree: 771\n','Number of leaves: 702\nSize of the tree: 788\n','Number of leaves: 718\nSize of the tree: 807\n','Number of leaves: 692\nSize of the tree: 777\n','Number of leaves: 683\nSize of the tree: 768\n','Number of leaves: 747\nSize of the tree: 838\n','Number of leaves: 767\nSize of the tree: 863\n','Number of leaves: 699\nSize of the tree: 787\n','Number of leaves: 685\nSize of the tree: 769\n','Number of leaves: 785\nSize of the tree: 881\n','Number of leaves: 723\nSize of the tree: 813\n','Number of leaves: 678\nSize of the tree: 763\n','Number of leaves: 735\nSize of the tree: 825\n','Number of leaves: 748\nSize of the tree: 840\n','Number of leaves: 741\nSize of the tree: 832\n','Number of leaves: 811\nSize of the tree: 913\n','Number of leaves: 719\nSize of the tree: 809\n','Number of leaves: 758\nSize of the tree: 850\n','Number of leaves: 655\nSize of the tree: 737\n','Number of leaves: 700\nSize of the tree: 786\n','Number of leaves: 680\nSize of the tree: 765\n','Number of leaves: 693\nSize of the tree: 778\n','Number of leaves: 747\nSize of the tree: 839\n','Number of leaves: 694\nSize of the tree: 779\n','Number of leaves: 673\nSize of the tree: 756\n','Number of leaves: 743\nSize of the tree: 835\n','Number of leaves: 640\nSize of the tree: 720\n','Number of leaves: 721\nSize of the tree: 812\n','Number of leaves: 705\nSize of the tree: 792\n','Number of leaves: 784\nSize of the tree: 882\n','Number of leaves: 667\nSize of the tree: 749\n','Number of leaves: 715\nSize of the tree: 803\n','Number of leaves: 778\nSize of the tree: 874\n','Number of leaves: 650\nSize of the tree: 733\n','Number of leaves: 765\nSize of the tree: 861\n','Number of leaves: 703\nSize of the tree: 791\n','Number of leaves: 726\nSize of the tree: 816\n','Number of leaves: 687\nSize of the tree: 774\n','Number of leaves: 717\nSize of the tree: 806\n','Number of leaves: 763\nSize of the tree: 856\n','Number of leaves: 722\nSize of the tree: 813\n','Number of leaves: 721\nSize of the tree: 808\n','Number of leaves: 751\nSize of the tree: 844\n','Number of leaves: 667\nSize of the tree: 748\n','Number of leaves: 732\nSize of the tree: 822\n','Number of leaves: 677\nSize of the tree: 760\n','Number of leaves: 723\nSize of the tree: 812\n','Number of leaves: 729\nSize of the tree: 821\n','Number of leaves: 637\nSize of the tree: 717\n','Number of leaves: 725\nSize of the tree: 816\n','Number of leaves: 729\nSize of the tree: 820\n','Number of leaves: 705\nSize of the tree: 791\n','Number of leaves: 684\nSize of the tree: 770\n','Number of leaves: 750\nSize of the tree: 842\n','Number of leaves: 770\nSize of the tree: 865\n','Number of leaves: 838\nSize of the tree: 939\n','Number of leaves: 682\nSize of the tree: 767\n','Number of leaves: 656\nSize of the tree: 737\n','Number of leaves: 719\nSize of the tree: 807\n','Number of leaves: 693\nSize of the tree: 779\n','Number of leaves: 779\nSize of the tree: 875\n','Number of leaves: 770\nSize of the tree: 867\n','Number of leaves: 658\nSize of the tree: 741\n','Number of leaves: 648\nSize of the tree: 729\n','Number of leaves: 666\nSize of the tree: 749\n','Number of leaves: 709\nSize of the tree: 798\n','Number of leaves: 692\nSize of the tree: 778\n','Number of leaves: 685\nSize of the tree: 772\n','Number of leaves: 700\nSize of the tree: 788\n','Number of leaves: 730\nSize of the tree: 820\n','Number of leaves: 756\nSize of the tree: 849\n','Number of leaves: 686\nSize of the tree: 770\n','Number of leaves: 738\nSize of the tree: 828\n','Number of leaves: 769\nSize of the tree: 865\n','Number of leaves: 344\nSize of the tree: 386\n','Number of leaves: 322\nSize of the tree: 362\n','Number of leaves: 318\nSize of the tree: 357\n','Number of leaves: 371\nSize of the tree: 414\n','Number of leaves: 307\nSize of the tree: 345\n','Number of leaves: 350\nSize of the tree: 390\n','Number of leaves: 381\nSize of the tree: 426\n','Number of leaves: 338\nSize of the tree: 378\n','Number of leaves: 345\nSize of the tree: 388\n','Number of leaves: 339\nSize of the tree: 382\n','Number of leaves: 321\nSize of the tree: 362\n','Number of leaves: 313\nSize of the tree: 351\n','Number of leaves: 331\nSize of the tree: 370\n','Number of leaves: 315\nSize of the tree: 355\n','Number of leaves: 415\nSize of the tree: 466\n','Number of leaves: 335\nSize of the tree: 377\n','Number of leaves: 339\nSize of the tree: 380\n','Number of leaves: 347\nSize of the tree: 387\n','Number of leaves: 356\nSize of the tree: 399\n','Number of leaves: 325\nSize of the tree: 364\n','Number of leaves: 323\nSize of the tree: 360\n','Number of leaves: 317\nSize of the tree: 357\n','Number of leaves: 332\nSize of the tree: 374\n','Number of leaves: 334\nSize of the tree: 377\n','Number of leaves: 348\nSize of the tree: 390\n','Number of leaves: 319\nSize of the tree: 358\n','Number of leaves: 335\nSize of the tree: 375\n','Number of leaves: 338\nSize of the tree: 381\n','Number of leaves: 363\nSize of the tree: 408\n','Number of leaves: 349\nSize of the tree: 390\n','Number of leaves: 373\nSize of the tree: 420\n','Number of leaves: 375\nSize of the tree: 422\n','Number of leaves: 346\nSize of the tree: 387\n','Number of leaves: 341\nSize of the tree: 381\n','Number of leaves: 322\nSize of the tree: 363\n','Number of leaves: 351\nSize of the tree: 393\n','Number of leaves: 302\nSize of the tree: 338\n','Number of leaves: 358\nSize of the tree: 403\n','Number of leaves: 336\nSize of the tree: 378\n','Number of leaves: 364\nSize of the tree: 408\n','Number of leaves: 360\nSize of the tree: 405\n','Number of leaves: 328\nSize of the tree: 367\n','Number of leaves: 299\nSize of the tree: 337\n','Number of leaves: 347\nSize of the tree: 389\n','Number of leaves: 358\nSize of the tree: 402\n','Number of leaves: 304\nSize of the tree: 341\n','Number of leaves: 346\nSize of the tree: 390\n','Number of leaves: 337\nSize of the tree: 377\n','Number of leaves: 314\nSize of the tree: 354\n','Number of leaves: 342\nSize of the tree: 384\n','Number of leaves: 319\nSize of the tree: 359\n','Number of leaves: 354\nSize of the tree: 395\n','Number of leaves: 363\nSize of the tree: 409\n','Number of leaves: 341\nSize of the tree: 383\n','Number of leaves: 374\nSize of the tree: 420\n','Number of leaves: 303\nSize of the tree: 339\n','Number of leaves: 336\nSize of the tree: 374\n','Number of leaves: 327\nSize of the tree: 367\n','Number of leaves: 320\nSize of the tree: 358\n','Number of leaves: 386\nSize of the tree: 431\n','Number of leaves: 319\nSize of the tree: 356\n','Number of leaves: 338\nSize of the tree: 382\n','Number of leaves: 339\nSize of the tree: 381\n','Number of leaves: 338\nSize of the tree: 380\n','Number of leaves: 322\nSize of the tree: 359\n','Number of leaves: 330\nSize of the tree: 369\n','Number of leaves: 337\nSize of the tree: 380\n','Number of leaves: 301\nSize of the tree: 338\n','Number of leaves: 351\nSize of the tree: 394\n','Number of leaves: 334\nSize of the tree: 372\n','Number of leaves: 375\nSize of the tree: 419\n','Number of leaves: 321\nSize of the tree: 360\n','Number of leaves: 361\nSize of the tree: 404\n','Number of leaves: 329\nSize of the tree: 370\n','Number of leaves: 329\nSize of the tree: 369\n','Number of leaves: 342\nSize of the tree: 381\n','Number of leaves: 326\nSize of the tree: 367\n','Number of leaves: 333\nSize of the tree: 375\n','Number of leaves: 368\nSize of the tree: 413\n','Number of leaves: 361\nSize of the tree: 407\n','Number of leaves: 314\nSize of the tree: 352\n','Number of leaves: 289\nSize of the tree: 325\n','Number of leaves: 350\nSize of the tree: 392\n','Number of leaves: 323\nSize of the tree: 363\n','Number of leaves: 330\nSize of the tree: 370\n','Number of leaves: 346\nSize of the tree: 391\n','Number of leaves: 392\nSize of the tree: 437\n','Number of leaves: 346\nSize of the tree: 388\n','Number of leaves: 356\nSize of the tree: 400\n','Number of leaves: 345\nSize of the tree: 385\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,8,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0323,587,65,45,20,0,69.230769,30.769231,0,0.670636,0.039615,0.143112,46.576579,69.431768,260.487635,2233.220913,-1972.733278,4.007502,34.357245,-30.349743,179.118212,2.755665,4406.452988,0.6,3,0.05,3,0.95,57,0.4,2,0.5,0.6,0.545455,0.838333,11.422,0.015,10.703125,0.015625,3466762,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,9,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0323,587,65,46,19,0,70.769231,29.230769,0,0.686787,0.0391,0.140093,45.979314,67.979591,260.280222,1165.628512,-905.348291,4.004311,17.932746,-13.928435,178.442234,2.745265,4389.441689,1,4,0.016393,1,0.983607,60,0,0,0.8,1,0.888889,0.995902,11.5,0.016,10.6875,0.015625,3333363,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,6,10,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0324,587,65,46,19,0,70.769231,29.230769,0,0.686628,0.042029,0.150115,49.397288,72.801072,261.725925,6528.353344,-6266.62742,4.026553,100.436205,-96.409653,165.518815,2.546443,4073.883612,0.25,1,0,0,1,61,0.75,3,1,0.25,0.4,0.727459,11.25,0.016,10.71875,0.015625,3372629,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,1,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0324,586,66,46,20,0,69.69697,30.30303,0,0.675755,0.038996,0.137992,45.805612,66.876332,266.73976,3299.372138,-3032.632378,4.041512,49.990487,-45.948975,182.719538,2.768478,4498.983487,0.8,4,0.016393,1,0.983607,60,0.2,1,0.8,0.8,0.8,0.993443,11.454,0.015,10.84375,0.015625,3402483,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,2,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0324,586,66,45,21,0,68.181818,31.818182,0,0.659543,0.044572,0.153575,52.409493,74.514705,264.464942,4395.938332,-4131.47339,4.007045,66.605126,-62.598082,163.770962,2.481378,4028.767374,0.8,4,0.04918,3,0.95082,58,0.2,1,0.571429,0.8,0.666667,0.963934,11.375,0.031,10.578125,0.03125,3387447,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0324,587,65,46,19,0,70.769231,29.230769,0,0.686787,0.039368,0.139345,46.283972,67.600134,260.700869,2238.45115,-1977.750281,4.010783,34.43771,-30.426927,176.838464,2.720592,4350.740563,0.6,3,0,0,1,60,0.4,2,1,0.6,0.75,0.97,11.5,0.031,10.8125,0.03125,3402886,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0324,587,65,44,21,0,67.692308,32.307692,0,0.653992,0.040633,0.147114,47.771382,71.368994,260.700869,1165.105772,-904.404903,4.010783,17.924704,-13.913922,176.614081,2.71714,4345.220103,0.8,4,0.033333,2,0.966667,58,0.2,1,0.666667,0.8,0.727273,0.993333,11.641,0.031,10.921875,0.015625,3352239,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0325,587,65,36,29,0,55.384615,44.615385,0,0.522543,0.048397,0.167196,56.911586,81.13103,260.373912,6544.906683,-6284.532772,4.005752,100.690872,-96.68512,148.429408,2.283529,3651.276449,0.4,2,0.016667,1,0.983333,59,0.6,3,0.666667,0.4,0.5,0.696667,11.281,0.016,10.796875,0.015625,3318483,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0325,587,65,41,24,0,63.076923,36.923077,0,0.605463,0.040101,0.150021,47.172256,72.825813,259.55865,4394.020237,-4134.461587,3.99321,67.600311,-63.607101,165.475296,2.545774,4069.311906,0.8,4,0.016667,1,0.983333,59,0.2,1,0.8,0.8,0.8,0.846667,11.453,0.016,10.71875,0.015625,3382507,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,7,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0325,587,65,44,21,0,67.692308,32.307692,0,0.653113,0.042244,0.145186,49.693744,70.478662,259.55865,4376.950557,-4117.391907,3.99321,67.337701,-63.344491,170.661461,2.625561,4196.848294,0.6,3,0.016667,1,0.983333,59,0.4,2,0.75,0.6,0.666667,0.825,11.265,0.032,10.625,0.03125,3347659,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,8,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0325,587,65,44,21,0,67.692308,32.307692,0,0.654255,0.043244,0.146607,50.817859,71.086795,261.470155,4380.115917,-4118.645763,4.022618,67.386399,-63.363781,170.455565,2.622393,4194.984643,0.75,3,0,0,1,61,0.25,1,1,0.75,0.857143,1,11.531,0.032,10.953125,0.03125,3402146,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,9,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0325,587,65,43,22,0,66.153846,33.846154,0,0.637791,0.041744,0.144148,49.016786,69.832993,263.330415,3300.293203,-3036.962788,4.051237,50.773742,-46.722504,178.777249,2.750419,4403.04497,0.75,3,0.032787,2,0.967213,59,0.25,1,0.6,0.75,0.666667,0.979508,11.453,0.016,10.828125,0.015625,3387179,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,7,10,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0326,587,65,40,25,0,61.538462,38.461538,0,0.587773,0.045786,0.15487,53.774838,75.045745,262.939539,4398.355521,-4135.415982,4.045224,67.667008,-63.621784,161.045503,2.477623,3965.727029,0.75,3,0,0,1,61,0.25,1,1,0.75,0.857143,0.995902,11.281,0.016,10.65625,0.015625,3368091,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,1,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0326,586,66,46,20,0,69.69697,30.30303,0,0.674556,0.040646,0.143357,47.78643,69.546826,264.814482,3308.461072,-3043.64659,4.012341,50.128198,-46.115857,175.480666,2.658798,4317.376325,0.6,3,0.016393,1,0.983607,60,0.4,2,0.75,0.6,0.666667,0.921311,11.156,0.016,10.6875,0.015625,3356988,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,2,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0326,586,66,42,24,0,63.636364,36.363636,0,0.610906,0.04367,0.1459,51.341561,70.780619,264.814482,3311.178048,-3046.363566,4.012341,50.169364,-46.157024,170.370704,2.581374,4191.655173,0.8,4,0.016393,1,0.983607,60,0.2,1,0.8,0.8,0.8,0.990164,11.5,0.031,10.75,0.03125,3397577,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0326,587,65,41,24,0,63.076923,36.923077,0,0.604663,0.044044,0.150376,51.80489,72.989388,259.901812,3312.70484,-3052.803027,3.998489,50.96469,-46.9662,168.787109,2.596725,4151.30651,0.4,2,0.016667,1,0.983333,59,0.6,3,0.666667,0.4,0.5,0.923333,11.406,0.032,10.875,0.03125,3417541,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0326,587,65,41,24,0,63.076923,36.923077,0,0.604462,0.04804,0.162947,56.486057,79.059421,260.357707,3343.911124,-3083.553418,4.005503,51.444787,-47.439283,158.801018,2.443093,3906.447611,0.6,3,0.033333,2,0.966667,58,0.4,2,0.6,0.6,0.6,0.956667,11.031,0.031,10.484375,0.03125,3362515,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,45,20,0,69.230769,30.769231,0,0.671053,0.041506,0.146622,48.802937,71.138939,260.357707,2242.174933,-1981.817226,4.005503,34.494999,-30.489496,175.010278,2.692466,4305.189535,0.8,4,0.033333,2,0.966667,58,0.2,1,0.666667,0.8,0.727273,0.973333,11.203,0.016,10.734375,0.015625,3387242,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,45,20,0,69.230769,30.769231,0,0.670552,0.041656,0.143942,48.94079,69.777681,262.217967,1167.281339,-905.063372,4.034123,17.958174,-13.924052,174.533641,2.685133,4296.644399,1,5,0.016667,1,0.983333,59,0,0,0.833333,1,0.909091,0.986667,11.422,0.016,10.765625,0.015625,3402291,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,7,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,44,21,0,67.692308,32.307692,0,0.653729,0.039793,0.137914,46.752551,66.855369,262.217967,1157.220419,-895.002451,4.034123,17.803391,-13.769268,182.813931,2.812522,4500.4874,0.6,3,0.016667,1,0.983333,59,0.4,2,0.75,0.6,0.666667,0.966667,11.719,0.015,10.921875,0.015625,3432368,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,8,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,40,25,0,61.538462,38.461538,0,0.588399,0.046796,0.154604,54.981352,74.948328,262.181819,5468.80125,-5206.619431,4.033566,84.135404,-80.101837,155.346046,2.389939,3824.236211,0.5,2,0.032787,2,0.967213,59,0.5,2,0.5,0.5,0.5,0.971311,11.547,0.031,10.828125,0.03125,3378262,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,9,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,47,18,0,72.307692,27.692308,0,0.703872,0.039978,0.138615,46.989235,67.227775,261.079278,2232.311506,-1971.232227,4.016604,34.343254,-30.32665,179.998287,2.769204,4429.155754,0.75,3,0,0,1,61,0.25,1,1,0.75,0.857143,0.987705,11.563,0.031,10.859375,0.03125,3387620,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,8,10,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0327,587,65,43,22,0,66.153846,33.846154,0,0.637608,0.041878,0.152152,49.205688,73.764486,261.89454,6552.407213,-6290.512673,4.029147,100.806265,-96.777118,162.460633,2.499394,3998.874306,1,4,0,0,1,61,0,0,1,1,1,1,11.36,0.031,10.46875,0.03125,3357014,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,1,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0328,586,66,38,28,0,57.575758,42.424242,0,0.547059,0.048218,0.162863,56.681335,78.997799,264.8795,2263.316175,-1998.436676,4.013326,34.292669,-30.279344,158.212435,2.397158,3892.672754,0.8,4,0.032787,2,0.967213,59,0.2,1,0.666667,0.8,0.727273,0.947541,11.359,0.016,10.609375,0.015625,3347878,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,2,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0328,586,66,40,26,0,60.606061,39.393939,0,0.578999,0.046822,0.157928,55.040243,76.603906,264.8795,6542.340211,-6277.460711,4.013326,99.126367,-95.113041,160.663428,2.434294,3952.977202,0.6,3,0,0,1,61,0.4,2,1,0.6,0.75,0.990164,11.469,0.031,10.84375,0.03125,3308344,213087,39927,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,3,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0328,587,65,42,23,0,64.615385,35.384615,0,0.621519,0.040282,0.140889,47.359819,68.351383,260.664721,2228.721941,-1968.05722,4.010226,34.28803,-30.277803,178.759222,2.750142,4397.938531,1,4,0.032787,2,0.967213,59,0,0,0.666667,1,0.8,1,11.468,0.016,10.75,0.015625,3372720,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,4,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0328,587,65,41,24,0,63.076923,36.923077,0,0.604061,0.044161,0.148065,51.903555,71.806668,261.725925,1174.81936,-913.093436,4.026553,18.074144,-14.047591,172.653751,2.656212,4249.494449,0.5,2,0,0,1,61,0.5,2,1,0.5,0.666667,0.971311,11.453,0.031,10.78125,0.015625,3312335,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,5,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0328,587,65,45,20,0,69.230769,30.769231,0,0.671551,0.039462,0.139279,46.375048,67.535552,261.897189,4368.939063,-4107.041874,4.029188,67.214447,-63.18526,180.09884,2.770751,4433.065982,0.75,3,0.04918,3,0.95082,58,0.25,1,0.5,0.75,0.6,0.987705,11.578,0.016,10.9375,0.015625,3437419,213420,39594,?,?,?,?
sbir_new-weka.filters.unsupervised.attribute.Discretize-O-B10-M-1.0-Rfirst-last,9,6,weka.classifiers.meta.ClassificationViaRegression,'-W weka.classifiers.trees.M5P -- -M 4.0',4500023123618669859,20090920.0329,587,65,41,24,0,63.076923,36.923077,0,0.605463,0.045621,0.153104,53.638128,74.279539,261.004353,6519.799278,-6258.794925,4.015452,100.304604,-96.289153,165.756162,2.550095,4078.561726,0.8,4,0.033333,2,0.966667,58,0.2,1,0.666667,0.8,0.727273,0.848333,11.454,0.015,10.71875,0.015625,3362319,213420,39594,?,?,?,?
